Index,EID,Done
00000337,2-s2.0-85093872411,Done
00000338,2-s2.0-85118596838,Done
00000339,2-s2.0-85103437008,Done
00000340,2-s2.0-85078304227,Done
00000341,2-s2.0-85138458666,Done
00000342,2-s2.0-85091989179,Done
00000343,2-s2.0-85099179534,Done
00000344,2-s2.0-85101616264,Done
00000345,2-s2.0-85072524176,Done
00000346,2-s2.0-85128312144,Done
00000347,2-s2.0-85103339893,Done
00000348,2-s2.0-85091590600,Done
00000349,2-s2.0-85104987642,Done
00000350,2-s2.0-85124598183,Done
00000351,2-s2.0-85094220742,Done
00000352,2-s2.0-85111949710,Done
00000353,2-s2.0-85077144742,Done
00000354,2-s2.0-85115395122,Done
00000355,2-s2.0-85068792379,Done
00000356,2-s2.0-85079352574,Done
00000357,2-s2.0-85106514067,Done
00000358,2-s2.0-85116739725,Done
00000359,2-s2.0-85173613729,Done
00000360,2-s2.0-85104912252,Done
00000361,2-s2.0-85089617490,Done
00000362,2-s2.0-85099837089,Done
00000363,2-s2.0-85111729297,Done
00000364,2-s2.0-85101461072,Done
00000365,2-s2.0-85078794779,Done
00000366,2-s2.0-85100731537,Done
00000367,2-s2.0-85132746758,Done
00000368,2-s2.0-85104357741,Done
00000369,2-s2.0-85122514669,Done
00000370,2-s2.0-85089458558,Done
00000371,2-s2.0-85090907980,Done
00000372,2-s2.0-85122143362,Done
00000373,2-s2.0-85106473284,Done
00000374,2-s2.0-85130615572,Done
00000375,2-s2.0-85103777029,Done
00000376,2-s2.0-85078339160,Done
00000377,2-s2.0-85099969379,Done
00000378,2-s2.0-85090856220,Done
00000379,2-s2.0-85084695384,Done
00000380,2-s2.0-85106247177,Done
00000381,2-s2.0-85104826021,Done
00000382,2-s2.0-85078387998,Done
00000383,2-s2.0-85123632486,Done
00000384,2-s2.0-85076620043,Done
00000385,2-s2.0-85096742629,Done
00000386,2-s2.0-85094638032,Done
00000387,2-s2.0-85089289090,Done
00000388,2-s2.0-85079347365,Done
00000389,2-s2.0-85085249134,Done
00000390,2-s2.0-85091095435,Done
00000391,2-s2.0-85080985230,Done
00000392,2-s2.0-85118701811,Done
00000393,2-s2.0-85107576722,Done
00000394,2-s2.0-85095549944,Done
00000395,2-s2.0-85088149919,Done
00000396,2-s2.0-85093876076,Done
00000397,2-s2.0-85082645492,Done
00000398,2-s2.0-85114924232,Done
00000399,2-s2.0-85090120995,Done
00000400,2-s2.0-85074222256,Done
00000401,2-s2.0-85079093992,Done
00000402,2-s2.0-85101459314,Done
00000403,2-s2.0-85079351646,Done
00000404,2-s2.0-85129567120,Done
00000405,2-s2.0-85106449486,Done
00000406,2-s2.0-85118306048,Done
00000407,2-s2.0-85092397769,Done
00000408,2-s2.0-85055156365,Done
00000409,2-s2.0-85080121307,Done
00000410,2-s2.0-85119918741,Done
00000411,2-s2.0-85094837042,Done
00000412,2-s2.0-85119267886,Done
00000413,2-s2.0-85120649589,Done
00000414,2-s2.0-85096610966,Done
00000415,2-s2.0-85098479311,Done
00000416,2-s2.0-85077663151,Done
00000417,2-s2.0-85147308591,Done
00000418,2-s2.0-85102310436,Done
00000419,2-s2.0-85085155663,Done
00000420,2-s2.0-85128281106,Done
00000421,2-s2.0-85087811823,Done
00000422,2-s2.0-85081332743,Done
00000423,2-s2.0-85071536580,Done
00000424,2-s2.0-85083800951,Done
00000425,2-s2.0-85120874273,Done
00000426,2-s2.0-85055679290,Done
00000427,2-s2.0-85111951096,Done
00000428,2-s2.0-85134588352,Done
00000429,2-s2.0-85095779212,Done
00000430,2-s2.0-85086499548,Done
00000431,2-s2.0-85124271299,Done
00000432,2-s2.0-85079643462,Done
00000433,2-s2.0-85100599573,Done
00000434,2-s2.0-85078678874,Done
00000435,2-s2.0-85115367568,Done
00000436,2-s2.0-85089343041,Done
00000437,2-s2.0-85091905852,Done
00000438,2-s2.0-85099752974,Done
00000439,2-s2.0-85097751595,Done
00000440,2-s2.0-85133879601,Done
00000441,2-s2.0-85127787456,Done
00000442,2-s2.0-85092592633,Done
00000443,2-s2.0-85133683156,Done
00000444,2-s2.0-85050964718,Done
00000445,2-s2.0-85134746455,Done
00000446,2-s2.0-85072751707,Done
00000447,2-s2.0-85086573668,Done
00000448,2-s2.0-85105196224,Done
00000449,2-s2.0-85119017334,Done
00000450,2-s2.0-85075256695,Done
00000451,2-s2.0-85106068979,Done
00000452,2-s2.0-85104704954,Done
00000453,2-s2.0-85083026115,Done
00000454,2-s2.0-85134817405,Done
00000455,2-s2.0-85102913355,Done
00000456,2-s2.0-85092483371,Done
00000457,2-s2.0-85080101220,Done
00000458,2-s2.0-85094811773,Done
00000459,2-s2.0-85119334739,Done
00000460,2-s2.0-85106178837,Done
00000461,2-s2.0-85131038792,Done
00000462,2-s2.0-85106468955,Done
00000463,2-s2.0-85077091305,Done
00000464,2-s2.0-85109201522,Done
00000465,2-s2.0-85077501507,Done
00000466,2-s2.0-85094630443,Done
00000467,2-s2.0-85084448772,Done
00000468,2-s2.0-85106760799,Done
00000469,2-s2.0-85098799754,Done
00000470,2-s2.0-85077757237,Done
00000471,2-s2.0-85079864351,Done
00000472,2-s2.0-85121703748,Done
00000473,2-s2.0-85086414783,Done
00000474,2-s2.0-85081979331,Done
00000475,2-s2.0-85097010031,Done
00000476,2-s2.0-85097164716,Done
00000477,2-s2.0-85090764700,Done
00000478,2-s2.0-85118509487,Done
00000479,2-s2.0-85079460608,Done
00000480,2-s2.0-85095711269,Done
00000481,2-s2.0-85123358444,Done
00000482,2-s2.0-85103145222,Done
00000483,2-s2.0-85100404346,Done
00000484,2-s2.0-85086748446,Done
00000485,2-s2.0-85084651532,Done
00000486,2-s2.0-85083004515,Done
00000487,2-s2.0-85075195599,Done
00000488,2-s2.0-85118783803,Done
00000489,2-s2.0-85075459072,Done
00000490,2-s2.0-85086634031,Done
00000491,2-s2.0-85097271540,Done
00000492,2-s2.0-85120062121,Done
00000493,2-s2.0-85144615684,Done
00000494,2-s2.0-85117716863,Done
00000495,2-s2.0-85081289405,Done
00000496,2-s2.0-85086748917,Done
00000497,2-s2.0-85073060778,Done
00000498,2-s2.0-85103883245,Done
00000499,2-s2.0-85116360799,Done
00000500,2-s2.0-85136849247,Done
00000501,2-s2.0-85079850217,Done
00000502,2-s2.0-85091712466,Done
00000503,2-s2.0-85072605755,Done
00000504,2-s2.0-85056732767,Done
00000505,2-s2.0-85134694708,Done
00000506,2-s2.0-85075446484,Done
00000507,2-s2.0-85080995551,Done
00000508,2-s2.0-85113351386,Done
00000509,2-s2.0-85108430916,Done
00000510,2-s2.0-85136069641,Done
00000511,2-s2.0-85106499382,Done
00000512,2-s2.0-85075330769,Done
00000513,2-s2.0-85075385834,Done
00000514,2-s2.0-85079287483,Done
00000515,2-s2.0-85074432365,Done
00000516,2-s2.0-85140237986,Done
00000517,2-s2.0-85083266006,Done
00000518,2-s2.0-85084950293,Done
00000519,2-s2.0-85056323438,Done
00000520,2-s2.0-85080085400,Done
00000521,2-s2.0-85137753718,Done
00000522,2-s2.0-85055191414,Done
00000523,2-s2.0-85072022614,Done
00000524,2-s2.0-85104950729,Done
00000525,2-s2.0-85172915518,Done
00000526,2-s2.0-85099153349,Done
00000527,2-s2.0-85114140266,Done
00000528,2-s2.0-85168440180,Done
00000529,2-s2.0-85074852704,Done
00000530,2-s2.0-85076542006,Done
00000531,2-s2.0-85091339565,Done
00000532,2-s2.0-85102848619,Done
00000533,2-s2.0-85119335496,Done
00000534,2-s2.0-85106715273,Done
00000535,2-s2.0-85085038855,Done
00000536,2-s2.0-85088106537,Done
00000537,2-s2.0-85083770767,Done
00000538,2-s2.0-85091190960,Done
00000539,2-s2.0-85081718485,Done
00000540,2-s2.0-85124524662,Done
00000541,2-s2.0-85090180550,Done
00000542,2-s2.0-85099778396,Done
00000543,2-s2.0-85096182610,Done
00000544,2-s2.0-85089908481,Done
00000545,2-s2.0-85079637649,Done
00000546,2-s2.0-85132844680,Done
00000547,2-s2.0-85137168615,Done
00000548,2-s2.0-85091798629,Done
00000549,2-s2.0-85135235120,Done
00000550,2-s2.0-85079268234,Done
00000551,2-s2.0-85121286985,Done
00000552,2-s2.0-85117384223,Done
00000553,2-s2.0-85086262180,Done
00000554,2-s2.0-85097849943,Done
00000555,2-s2.0-85083197250,Done
00000556,2-s2.0-85083276627,Done
00000557,2-s2.0-85123681403,Done
00000558,2-s2.0-85070794631,Done
00000559,2-s2.0-85089663684,Done
00000560,2-s2.0-85087761189,Done
00000561,2-s2.0-85079870028,Done
00000562,2-s2.0-85076554138,Done
00000563,2-s2.0-85124207996,Done
00000564,2-s2.0-85098992498,Done
00000565,2-s2.0-85099921159,Done
00000566,2-s2.0-85101541208,Done
00000567,2-s2.0-85115711587,Done
00000568,2-s2.0-85102252548,Done
00000569,2-s2.0-85075124662,Done
00000570,2-s2.0-85108792145,Done
00000571,2-s2.0-85078708478,Done
00000572,2-s2.0-85088102905,Done
00000573,2-s2.0-85074516313,Done
00000574,2-s2.0-85100504741,Done
00000575,2-s2.0-85101492704,Done
00000576,2-s2.0-85137216483,Done
00000577,2-s2.0-85076552160,Done
00000578,2-s2.0-85090225900,Done
00000579,2-s2.0-85117410027,Done
00000580,2-s2.0-85079075539,Done
00000581,2-s2.0-85102649860,Done
00000582,2-s2.0-85124699832,Done
00000583,2-s2.0-85082698107,Done
00000584,2-s2.0-85128454861,Done
00000585,2-s2.0-85048497526,Done
00000586,2-s2.0-85116866011,Done
00000587,2-s2.0-85082493855,Done
00000588,2-s2.0-85104151363,Done
00000589,2-s2.0-85119367667,Done
00000590,2-s2.0-85089078434,Done
00000591,2-s2.0-85110816813,Done
00000592,2-s2.0-85059703195,Done
00000593,2-s2.0-85110591287,Done
00000594,2-s2.0-85073537536,Done
00000595,2-s2.0-85085605428,Done
00000596,2-s2.0-85077507035,Done
00000597,2-s2.0-85123172947,Done
00000598,2-s2.0-85078825852,Done
00000599,2-s2.0-85075722126,Done
00000600,2-s2.0-85103770440,Done
00000601,2-s2.0-85073074177,Done
00000602,2-s2.0-85030626615,Done
00000603,2-s2.0-85119330289,Done
00000604,2-s2.0-85078771941,Done
00000605,2-s2.0-85092089359,Done
00000606,2-s2.0-85098461683,Done
00000607,2-s2.0-85108062869,Done
00000608,2-s2.0-85099819432,Done
00000609,2-s2.0-85089365314,Done
00000610,2-s2.0-85083299951,Done
00000611,2-s2.0-85106510512,Done
00000612,2-s2.0-85117480094,Done
00000613,2-s2.0-85131696394,Done
00000614,2-s2.0-85120381223,Done
00000615,2-s2.0-85098030354,Done
00000616,2-s2.0-85097576936,Done
00000617,2-s2.0-85121115582,Done
00000618,2-s2.0-85083965370,Done
00000619,2-s2.0-85111564880,Done
00000620,2-s2.0-85079353982,Done
00000621,2-s2.0-85126106169,Done
00000622,2-s2.0-85079811221,Done
00000623,2-s2.0-85136867531,Done
00000624,2-s2.0-85096894919,Done
00000625,2-s2.0-85086015506,Done
00000626,2-s2.0-85115651563,Done
00000627,2-s2.0-85092522618,Done
00000628,2-s2.0-85091968455,Done
00000629,2-s2.0-85084843598,Done
00000630,2-s2.0-85086504181,Done
00000631,2-s2.0-85099690161,Done
00000632,2-s2.0-85122709690,Done
00000633,2-s2.0-85129343079,Done
00000634,2-s2.0-85124881293,Done
00000635,2-s2.0-85075994073,Done
00000636,2-s2.0-85103114927,Done
00000637,2-s2.0-85079826286,Done
00000638,2-s2.0-85078208453,Done
00000639,2-s2.0-85079233655,Done
00000640,2-s2.0-85127312041,Done
00000641,2-s2.0-85096858730,Done
00000642,2-s2.0-85127442783,Done
00000643,2-s2.0-85144280113,Done
00000644,2-s2.0-85124052681,Done
00000645,2-s2.0-85083000295,Done
00000646,2-s2.0-85101591511,Done
00000647,2-s2.0-85118797424,Done
00000648,2-s2.0-85130288406,Done
00000649,2-s2.0-85089074423,Done
00000650,2-s2.0-85101569286,Done
00000651,2-s2.0-85075202972,Done
00000652,2-s2.0-85107185801,Done
00000653,2-s2.0-85054262591,Done
00000654,2-s2.0-85102642418,Done
00000655,2-s2.0-85076695299,Done
00000656,2-s2.0-85140021317,Done
00000657,2-s2.0-85168419569,Done
00000658,2-s2.0-85128590729,Done
00000659,2-s2.0-85103087254,Done
00000660,2-s2.0-85088798062,Done
00000661,2-s2.0-85081647848,Done
00000662,2-s2.0-85078266396,Done
00000663,2-s2.0-85122612585,Done
00000664,2-s2.0-85084516609,Done
00000665,2-s2.0-85108080248,Done
00000666,2-s2.0-85114143147,Done
00000667,2-s2.0-85081172925,Done
00000668,2-s2.0-85146869932,Done
00000669,2-s2.0-85090957256,Done
00000670,2-s2.0-85089885931,Done
00000671,2-s2.0-85121780447,Done
00000672,2-s2.0-85102437198,Done
00000673,2-s2.0-85138576931,Done
00000674,2-s2.0-85108142121,Done
00000675,2-s2.0-85123647479,Done
00000676,2-s2.0-85083317979,Done
00000677,2-s2.0-85124330867,Done
00000678,2-s2.0-85128708166,Done
00000679,2-s2.0-85116944082,Done
00000680,2-s2.0-85076981892,Done
00000681,2-s2.0-85078477095,Done
00000682,2-s2.0-85109045933,Done
00000683,2-s2.0-85130451289,Done
00000684,2-s2.0-85100383175,Done
00000685,2-s2.0-85084492462,Done
00000686,2-s2.0-85088951905,Done
00000687,2-s2.0-85087201664,Done
00000688,2-s2.0-85087081434,Done
00000689,2-s2.0-85104276154,Done
00000690,2-s2.0-85076510403,Done
00000691,2-s2.0-85125295340,Done
00000692,2-s2.0-85083633525,Done
00000693,2-s2.0-85132454058,Done
00000694,2-s2.0-85105242861,Done
00000695,2-s2.0-85075719133,Done
00000696,2-s2.0-85129334998,Done
00000697,2-s2.0-85087713951,Done
00000698,2-s2.0-85091939182,Done
00000699,2-s2.0-85089715255,Done
00000700,2-s2.0-85112341137,Done
00000701,2-s2.0-85125957551,Done
00000702,2-s2.0-85077392967,Done
00000703,2-s2.0-85081031221,Done
00000704,2-s2.0-85120850863,Done
00000705,2-s2.0-85082677247,Done
00000706,2-s2.0-85122836853,Done
00000707,2-s2.0-85081666916,Done
00000708,2-s2.0-85115973065,Done
00000709,2-s2.0-85079116613,Done
00000710,2-s2.0-85098752118,Done
00000711,2-s2.0-85099624876,Done
00000712,2-s2.0-85124270855,Done
00000713,2-s2.0-85112633319,Done
00000714,2-s2.0-85140210006,Done
00000715,2-s2.0-85092274831,Done
00000716,2-s2.0-85119912965,Done
00000717,2-s2.0-85079056785,Done
00000718,2-s2.0-85119358190,Done
00000719,2-s2.0-85090278815,Done
00000720,2-s2.0-85096232018,Done
00000721,2-s2.0-85126335760,Done
00000722,2-s2.0-85105027753,Done
00000723,2-s2.0-85101212043,Done
00000724,2-s2.0-85101256354,Done
00000725,2-s2.0-85163591131,Done
00000726,2-s2.0-85099012634,Done
00000727,2-s2.0-85094819322,Done
00000728,2-s2.0-85110253319,Done
00000729,2-s2.0-85091739728,Done
00000730,2-s2.0-85144412703,Done
00000731,2-s2.0-85101096953,Done
00000732,2-s2.0-85077401844,Done
00000733,2-s2.0-85102001424,Done
00000734,2-s2.0-85075434089,Done
00000735,2-s2.0-85107819715,Done
